label	text1	text2
0	Disappointed . Small portion for the money . Tortillas were hard and cold . And our server was too busy flirting with 60 something old ladies . He didn 't even offer to refill my soda . I even had to go find him to pay . 1 star is for the ok food . Service would get a zero	
1	Solid sports bar ! Went here for the women 's world cup finals and had a great time . Bloody mary 's were awesome and the appetizers were a nice surprise . The jalapeno poppers were yummy and the sliders were nice too . Service was great and I 'll definitely be back ... they 've got Murphy 's on tap ! !	
1	Very easily made my first appointment . The front desk staff is incredibly accommodating and friendly . I had no problem making an appointment ... they took me in first thing the next morning . Dr . Hajbandeh was nice and explained everything very thoroughly and didn 't appear to be in a rush to see his next patient .	
1	Always our favorite place for breakfast when we are in Las Vegas . If you love home cooking this is your place . The menu has a variety of items that are specials ... try them ! The service is great as is the food !	
0	Love the food but the service the past 4 times has been not pleasant . There is a worker who isn 't professional and sometimes his comments can be rude . I just want to eat in peace and not be bugged with nonsense like this kid skates around doing .	
1	Great food . A bit pricey even for Vegas . The sangria a were not the best we have ever had but not the worst either . All the tapas were really good and unique . Prepare to spend some cash .	
0	Bad customer service . They got my order wrong then they started talking about me in Spanish not realizing that I speak Spanish . $ 7 burrito was the size of a taco bell burrito . I 've lived in El Mirage for the past 14 years and have been coming to this spot and the one on thunderbird for years . This was definitely the last time .	
0	Bring back the original ! There pasta is poor to avg , the portions were good but who cares when the food is avg . Waiter couldnt get it right and came back a few times asking what we wanted . Whats that all about ? I miss the Lombardinos in the 70 ' s , 80 's and early 90 ' s .	
1	Sin city smashburgerrrr ... yum Love this place . Seems like its always busy so you might have to wait . I usually pick up because the tables are full . Veggie frites are awesome and the chocolate malts too .	
1	We had a great meal here . The place was packed ! The servers were slow initially BUT it was packed and once we were seated , the service was fine . Tons of vegetarian options . The food was well spiced and the portions were sufficient . I would visit again . 5 stars !	
1	AMAZING PLACE ! Great atmosphere , amazing food ... The only thing I could complain about was the service . It was a Wednesday late after noon so not too busy and our waitress didn 't come by much . Other than that I would suggest the curry and carna ASADA dish and their fries !	
1	We regularly eat here . It is a very easy and casual dining experience . the food is and sevice is consistant . We love the sizzling salmon and the chinesechicken salad . The tai mai drink is very potent ! very friendly staff . They are great about altering orders too -- special requests .	
1	$ 5 . 95 lunch special including soup and egg roll . They have the best sweet and sour chicken , beating any other restaurant I 've eaten in ( including Chinatown in San Francisco . I have been here twice and the service is great . I like refills on my drink and was always taken care of promptly .	
