label	text1	text2
0	Panama - Cuba ' pardon ' row worsens . Panama recalls its Havana ambassador after Cuba threatened to cut ties if jailed anti - Castro activists are pardoned .	
3	Cisco Buys IP Platform Maker . Network equipment giant Cisco Systems ( Quote , Chart ) is buying IP platform specialist P - Cube for $ 200 million in cash and stock . P - Cube # 39 ; s technology helps telecom carriers , cable operators and ISPs manage	
0	Arafat Meets With Gaza Critic . A former Palestinian security minister who could be key to keeping order among rival factions in Gaza after an Israeli pullout held a fence - mending meeting Monday with President Yasser Arafat , officials said .	
2	New Overtime Rules Take Effect . New Bush administration rules that scale back overtime eligibility for white - collar workers took effect on Monday over protests that they would slash paychecks at a time of economic uncertainty .	
1	Japanese joy and British tears . IT WAS the night of the longest race and the shortest , a night of distress for Britain # 39 ; s Paula Radcliffe and delight for America # 39 ; s Justin Gatlin .	
3	SAP Gets $ 35 Million Post Office Pact . SAP has landed a $ 35 million deal to help the US Postal Service overhaul its human resources systems . According to sources close to the deal , the agreement includes a $ 21 million consulting component , and	
3	Intel drops prices on computer chips . SAN FRANCISCO - Intel Corp . has cut prices on its computer chips by as much as 35 percent , though analysts on Monday said the cuts were probably unrelated to swelling inventories of the world # 39 ; s largest chip maker .	
2	Dollar Holds Gains , Fed Comments Help . TOKYO ( Reuters ) - The dollar held on to the previous day 's gain on Tuesday , supported by a retreat in oil prices and upbeat comments on the U . S . economy from Federal Reserve officials .	
3	SAP Awarded $ 35 Million Postal Service Contract . The postal service , which employs more than a third of the civilian employees of the federal government , chose SAP after a multi - year evaluation , it said .	
2	Dark arts of spin evident in phoney war for Abbey . THE phoney war over the fate of Abbey grinds on . Along the way , on all sides , it is producing its predictable crop of knowing winks and destabilising nudges .	
2	Controversial US Overtime Rules Take Effect . New overtime rules have taken effect in the United States that the government says will strengthen workers # 39 ; rights , but opponents say will significantly reduce workers # 39 ; pay .	
3	# 39 ; Marathon mouse # 39 ; doubles stamina . Scientists in the United States have genetically engineered mice which can run twice as far as normal before becoming exhausted . The researchers say their finding could lead to drugs or gene	
2	SAS Braathens to cut Gatwick , Geneva flights . blackhawk writes quot ; SAS Braathens , the Norwegian unit of Scandinavian airline SAS , will cut Oslo routes to Geneva and London Gatwick in the first step of a plan to eliminate 10 routes .	
2	CAO executives hand over passports . Executives at the collapsed China Aviation Oil Singapore have voluntarily handed over their passports to Singapore # 39 ; s police , a spokesman said Tuesday .	
1	Dickens Departs . Tony Dickens resigns as head coach at Northwestern six months after leading the Wildcats to the Maryland 4A boys basketball title .	
2	Dollar Keeps Gains as Market Awaits Data . TOKYO ( Reuters ) - The dollar idled on Tuesday after gaining the previous day , as many investors held off building positions ahead of economic data from the United States .	
2	Audit finds no fraud in Venezuelan recall vote . CARACAS : An audit of last Sunday # 39 ; s recall vote in Venezuela , which favored keeping President Hugo Chavez in office , found no evidence of fraud , as the opposition had charged , electoral officials said .	
1	Chargers , Rivers Agree to Deal . The San Diego Chargers finally reached a contract agreement last night with quarterback Philip Rivers . Rivers , the fourth overall choice in April # 39 ; s draft , agreed to a six - year deal worth about $ 40 million , including	
3	Marathoning mice could have Olympian effects on obesity . A molecular switch known to regulate fat metabolism appears to prevent obesity and turns laboratory mice into marathon runners , a Salk Institute study has found .	
1	Dominant US captures gold with 79th straight win . The US softball team completed its scorched - earth run through the Olympics on Monday with a 5 - 1 win over Australia , America # 39 ; s third straight gold medal .	
2	Johnson amp ; Johnson bids for rival . NEW YORK Johnson amp ; Johnson is in advanced negotiations to acquire Guidant , one of the largest US makers of devices to treat heart and circulatory illnesses , according to executives close to the talks .	
2	Yukos warns it oil output is lagging . Beleaguered Russian energy giant Yukos has warned that it will not produce as much oil as expected this year . It blames bailiffs who are draining its bank accounts to pay its potentially ruinous tax bill .	
1	Pressure points . ATHENS -- The booing went on for nearly 10 minutes while Paul Hamm , chalked up and ready , waited beneath the horizontal bar last night . quot ; Wow , quot ; Hamm told his twin brother Morgan . quot ; I 've never seen this before . quot ;	
0	Serb denies siege terror charges . A Bosnian Serb general accused of organising the siege of Sarajevo pleads not guilty to war crimes charges .	
3	No IE ? No Can See . One thing that # 39 ; s always irritated those who don # 39 ; t choose to use Internet Explorer is finding a website that requires IE . Such complaints seem to have grown all the more passionate now security concerns are driving more users to consider IE alternatives .	
3	Iran shuts reformist websites . WEBSITES CLOSE to Iran # 39 ; s leading reformist party have been blocked by religious hardliners in the police bureau of public morals .	
1	Zambrano right at home . No one has been more dominating against National League hitters at home than Cubs starter Carlos Zambrano . And Zambrano looked as if he would be at his finest Monday night at Wrigley Field .	
1	Torre Calls a Meeting , and the Yanks Respond . Joe Torre gathered the Yankees before Monday night # 39 ; s game at Jacobs Field and imparted a simple message : put aside the struggles of the past week .	
0	Japan to Deport Ex - Chess Champion Bobby Fischer ( Reuters ) . Reuters - Japan issued a deportation order on Tuesday against former world chess champion Bobby Fischer , who is wanted in the United States for defying sanctions on Yugoslavia , an immigration official said .	
0	N . Korea Hurls Abuse at Bush , Calls Him Human Trash . SEOUL ( Reuters ) - North Korea hurled invective at President Bush for a second day on Tuesday , calling him a political idiot and human trash , and said six - party talks on Pyongyang 's nuclear ambitions appeared doomed .	
0	Nairobi police disperse Maasai . Police in Kenya disperse Maasai protesters in the capital who are seeking the return of leased colonial land .	
3	Arctic team finds ship remains . A team retracing the route of a group of Victorian Arctic explorers have found parts of their 172 - year-old ship .	
2	Toy store profits R back up . TOY retailer Toys R Us has posted a second - quarter profit , over- turning the loss it made over the same period the year before . The New Jersey - based group , which is considering quitting the toys business , turned	
3	Vonage Calls on Linksys for VoIP . Linksys will provide broadband - to-phone adapters and , eventually , Wi - Fi equipment .	
3	Vonage Calls on Linksys for VoIP ( PC World ) . PC World - Linksys will provide broadband - to-phone adapters and , eventually , Wi - Fi equipment .	
0	Mich . Elephant Gets Therapy for Arthritis . ROYAL OAK , Mich . - Like any patient , Wanda needs positive reinforcement to wrestle through her physical therapy ...	
3	Intel slashes Itanium prices as Madison looms . Intel has slashed prices across the board as it prepares to get behind new processor lines due this autumn . The Itanium server line has seen cuts of over 30 per cent , while prices for Intel # 39 ; s fastest business	
0	Straw : No British troops to Darfur . British Foreign Minister Jack Straw said his country does not plan to deploy forces to Darfur in western Sudan but will provide technical assistance .	
0	Iraqi Guardsmen Ring Najaf Shrine . US and Iraqi forces battled militants in Najaf on Tuesday and Iraqi National Guardsmen advanced to within 200 yards of the holy city # 39 ; s Imam Ali Shrine compound , where insurgents loyal to radical cleric Muqtada al - Sadr have been holed up for weeks .	
1	Gregg : I will help to close deal . EVERTON chairman Bill Kenwright # 39 ; s plans for a Russian revolution at Goodison Park may have thawed the cold war with director Paul Gregg .	
