label	text1	text2
1	How many text message votes were there in season eight ?	Voting via text messaging was made available in the second season when AT&T Wireless joined as a sponsor of the show , and 7 . 5 million text messages were sent to American Idol that season .
1	Which region of the US receives the most amount of rainfall ?	In the east , while snowfall does not approach western levels , the region near the Great Lakes and the mountains of the Northeast receive the most .
0	Who separated from white congregations and associations after the war ?	Not only did blacks set up some independent congregations in the South before the American Civil War , freedmen quickly separated from white congregations and associations after the war .
1	Where did President Truman and General MacArthur meet on October 15 , 1950 ?	To President Truman , MacArthur speculated there was little risk of Chinese intervention in Korea , and that the PRC 's opportunity for aiding the KPA had lapsed .
1	Man in Space Soonest was a program by which organization ?	This program studied several different types of one - man space vehicles , settling on a ballistic re - entry capsule launched on a derivative Atlas missile , and selecting a group of nine candidate pilots .
1	The Muslims lived near what current market ?	The Muslim quarter was attacked during a similar tumult among the populace in 1456 , but the consequences were minor .
0	Within what distance from the line of scrimmage can offensive players who do not have the ball be legally contacted by defensive players ?	unless he is within one yard of the line of scrimmage ( instead of 5 yards ( 4 . 6 m ) in American football ) .
0	Other than Mohammad Abdul Salam bin Hamed bin Mohammad , what was Gaddafi 's father called ?	His father , Mohammad Abdul Salam bin Hamed bin Mohammad , was known as Abu Meniar ( died 1985 ) , and his mother was named Aisha ( died 1978 ) ; Abu Meniar earned a meager subsistence as a goat and camel herder .
1	What do some environmentalists assert reintroducing predators would achieve ?	Hunting is claimed to give resource managers an important tool in managing populations that might exceed the carrying capacity of their habitat and threaten the well - being of other species , or , in some instances , damage human health or safety . citation needed
0	What retired NASA Office of inspector general is outspoken about the FAA ?	Retired NASA Office of Inspector General Senior Special Agent Joseph Gutheinz , who used to be a Special Agent with the Office of Inspector General for the Department of Transportation and with FAA Security , is one of the most outspoken critics of FAA .
0	From where id Chopin 's father emigrate from ?	Fryderyk 's father , Nicolas Chopin , was a Frenchman from Lorraine who had emigrated to Poland in 1787 at the age of sixteen .
0	What is the relationship between Pakistan 's Constitution and Azad Kashmir ?	Azad Kashmir has its own courts system and the constitution of Pakistan does not apply to it as such ; appeals from Azad Kashmir relate to its relationship with Pakistan .
0	When did the civil was begin ?	The Antebellum Age was a period of increasing division in the country based on the growth of slavery in the American South and in the western territories of Kansas and Nebraska that eventually lead to the Civil War in 1861 .
0	What was the date of Kanye 's second arrest ?	West was arrested again on November 14 , 2008 at the Hilton hotel near Gateshead after another scuffle involving a photographer outside the famous Tup Tup Palace nightclub in Newcastle upon Tyne .
1	Which case that went to the Supreme Court resulted in a decision regarding public universities and affirmative action ?	In the US , a prominent form of racial preferences relates to access to education , particularly admission to universities and other forms of higher education .
1	What established the European balance of power in 1815 ?	The causes of the Franco - Prussian War are deeply rooted in the events surrounding the unification of Germany .
